,date,coin_price_bitcoin,coin_price_ethereum,coin_price_dogecoin,gold_price,itb_btc_count,all_time_highers,all_time_lowers,average_balance,seconds,average_transaction_size,new_addresses,active_addresses,zero_balance_addresses,daily_active_address_price,hash_rate,average_size_in_bytes,volume_share_antpool,volume_share_btccom,volume_share_binance,volume_share_huobi_pool,inflows_antpool,inflows_btccom,inflows_binance,inflows_huobi_pool,outflows_antpool,outflows_btccom,outflows_binance,outflows_huobi_pool,reverses_antpool,reverses_btccom,reverses_binance,reverses_huobi_pool,rewards_transaction_fees,rewards_rewards,total_flows_antpool,total_flows_btccom,total_flows_binance,total_flows_huobi_pool,mining_rewards_volume_share,number_of_large_transactions,number_of_transactions,btc_total_fees,道琼斯工业平均指数_close,VIX恐慌指数_close,EEM_close,上证指数_close,美元指数期货_close,WTI原油期货_close,Count,黄金期货_close,XLK_close,Dow_Jones_Commodity_close,cci_close,美国标准普尔500指数_close,Dow_Jones_Commodity_Energy_close
15,2020/9/28,0.008466188742665942,0.006638728045351358,0.00027562596106420634,0.6490280777537789,0.5062837058626888,0.0004784211858627971,0.9107142857142776,0.01037664290171142,0.23467444415349287,0.012490784663798792,0.5020197116926571,0.4312587540910495,0.43798832737332166,0.008417244541492591,0.46993625298521197,0.6528772620476926,0.1622137404580153,0.22906770308526456,0.15572361636301132,0.19249919403947416,0.01723357006112654,0.14767893068240145,0.0251667226473794,0.04003698757265559,0.05087524616543452,0.13892701584498512,0.0339148697292422,0.028425868803061805,0.015414798257640146,0.007529088453133367,0.003363992104816478,0.08186259002065298,0.16422287390029325,0.5107913669064748,0.04760575887884021,0.14099760179904774,0.02659681626317484,0.03871222537889123,0.26888217522658614,0.16975733026125084,0.6207504478847704,0.016860082945158093,0.11864135557552835,0.4410948036493455,0.03452855245683972,0.0,0.9279347619950684,0.11888284725654985,0.5062837058626888,0.708576998050682,0.11133768352365392,0.0479632063074904,0.012785456975663828,0.08821334892271704,0.09466872279720473
16,2020/9/29,0.005877201718177905,0.005474705735039526,0.0002466127020048165,0.7199424046076315,0.6858254470956404,0.000470952163129916,0.9107142857142776,0.008470720726132697,0.19835157669183284,0.01043036208113362,0.6837222506349523,0.5829278093809014,0.549050333985561,0.007500022046338289,0.537660945874179,0.6938194064430414,0.06106870229007635,0.11088719351278728,0.15744242007562734,0.1841172045706917,0.029811656457306695,0.08217464190600061,0.018972267788332605,0.0428397591940439,0.0,0.0706253729353218,0.050666484008323284,0.03155621120043478,0.0484544882203944,0.007101902888835127,0.0014549805389600864,0.07505348475998688,0.2536997885835095,0.5971223021582732,0.01786203750029791,0.07381476736323941,0.03177341890884338,0.04270964534985362,0.257804632426989,0.2100412501393586,0.8071133380441532,0.03395863975912518,0.10423946162783082,0.4442681475604918,0.032536520584329764,0.01371926723445327,0.8568177508059911,0.08650519031141868,0.6858254470956404,0.7771280051981799,0.10338499184339289,0.023357424441524444,0.01499820697973886,0.07580594293977816,0.055274197330339225
17,2020/9/30,0.005972700362989414,0.005570502130737134,0.00020309281341573124,0.7303815694744422,0.7213259351048449,0.00046529992971043946,0.9107142857142776,0.008782300354752248,0.12622953790542163,0.0067561757828106875,0.6796394857970061,0.7167472294680997,0.7561213818230887,0.007616085349767321,0.6415084303235716,0.7620926136162545,0.055343511450381695,0.13698958783167792,0.19938123066345823,0.16652935487337464,0.023226796466012906,0.08507090328931562,0.0376212976459884,0.04196552758342612,0.0,0.08801240452358362,0.047106762103511314,0.02018489061023651,0.07721401977163529,0.0,0.00206399900886994,0.07687923267338277,0.2947896064925322,0.7050359712230214,0.013916633920757024,0.08466317035215658,0.0394545737895209,0.03268852959392194,0.32527693856998996,0.18328440298784793,0.8203928538289688,0.041915744566432545,0.14030338236261253,0.44823482744942467,0.0790172642762288,0.0010445122931068695,0.8568177508059911,0.10949085516559565,0.7213259351048449,0.7527615334632873,0.12316476345840144,0.04980289093298307,0.015133702260835519,0.09698237732975379,0.07428941121298593
18,2020/10/1,0.00612031207254482,0.0064827922723434545,0.00020309281341573124,0.7847372210223176,0.570968084063781,0.0004602532927287656,0.9017857142857224,0.006543172201009723,0.2731614421404048,0.0047575843745875646,0.5893874119084974,0.4965726935075132,0.48293806085959107,0.006334458218111627,0.4156974485848151,0.7299413848210372,0.3320610687022901,0.1384770404491147,0.18700584393262287,0.15614141920693483,0.009890127144436805,0.08722859373679781,0.027558455028066187,0.026819649028259965,0.10783014517633403,0.05822508051030878,0.03307401950866977,0.014940061717935335,0.006044551835083546,0.0071274996740466855,0.0028818205584652708,0.07563293588047877,0.31869330969105913,0.4748201438848921,0.08494089409306335,0.06930916985245643,0.02739116157488903,0.020938459410047842,0.30916414904330314,0.21342301832100785,0.6538725080833386,0.046112128393963836,0.14416142396808374,0.46132487108290354,0.10624169986719822,0.0010445122931068695,0.8255262658827967,0.0724172021749877,0.570968084063781,0.8203378817413904,0.14824632952691674,0.020663600525624215,0.012615323803158968,0.11067436905302186,0.03978646821926213
19,2020/10/2,0.0019636453506085283,0.00261936539409946,0.00011605303623756034,0.7886969042476597,0.6031417858049064,0.0004560141176641573,0.9017857142857224,0.0024505857937310582,0.20064382599524672,0.015999604913443204,0.5851984605116025,0.5622408614838577,0.5545408541933743,0.0032567893950760096,0.5119852071612196,0.7168094611922866,0.02290076335877863,0.1994625977640228,0.14884840151254725,0.21087509402872803,0.00882234979894913,0.21313759787085498,0.026553023458001774,0.08137229455271695,0.0,0.08404922315374413,0.0405972530234659,0.021940792101420033,0.02415820875080852,0.04918183848873256,0.002551461370196309,0.09227916364844443,0.3885289504194231,0.5611510791366907,0.005286024383625007,0.14061657035247294,0.030616033826351502,0.05322364734131274,0.23061430010070494,0.21676762421494666,0.6920087364296267,0.058292111949821535,0.12946469672724126,0.49821499404997993,0.07237715803452893,0.0010445122931068695,0.8534041342689136,0.03114186851211076,0.6031417858049064,0.791747888239116,0.08727569331158236,0.0,0.00932574288089455,0.08578263578532797,0.0
20,2020/10/3,0.00222006753087467,0.0032007873259034814,0.00014506629529695107,0.7886969042476597,0.5364892604411817,0.0004517749425995525,0.8928571428571672,0.0035851681688969517,0.14842870551167514,0.007136929866961295,0.5361641080762463,0.5945883167291115,0.6695870723972741,0.003761342366927156,0.6168122337850448,0.7619074843933342,0.04961832061068703,0.096540473105897,0.19903746992093502,0.11419565139520722,0.01654440715723884,0.06726729670243016,0.031172098924457884,0.025193778529427058,0.0,0.04111894675023027,0.04200395989418406,0.006582634526689212,0.04838863455101715,0.05668035860803214,0.0030638135307920894,0.09719496325473426,0.21598581463547706,0.6690647482014387,0.009912794395910446,0.05086936348004008,0.033654409507740644,0.013097930186374854,0.35146022155085604,0.08380095878702293,0.6756350684853286,0.02580942933631498,0.12946469672724126,0.49821499404997993,0.07237715803452893,0.0010445122931068695,0.8534041342689136,0.03114186851211076,0.5364892604411817,0.791747888239116,0.08727569331158236,0.0,0.00954205990861029,0.08578263578532797,0.0
21,2020/10/4,0.0034449943305387976,0.0035981245612505264,0.00017407955435634094,0.7886969042476597,0.4061861040218133,0.000444104054387405,0.8928571428571672,0.004501484608847389,0.11819463471753794,0.007412080197011256,0.4263238646706483,0.4863534899062283,0.5967158086498887,0.00494350021320944,0.6552791752177172,0.6199324278336342,0.3587786259541985,0.05441197639268748,0.10759711240976279,0.07697818533510048,0.034890215562703386,0.0288915530175079,0.0056769165682491254,0.0,0.08825224095758792,0.019056299281217645,0.01655296819991633,0.005496421337594091,0.011218726937265132,0.05991786668115821,0.003612419957966944,0.09218587549004179,0.16115392484484758,0.7194244604316546,0.08557384490572834,0.021353849525004305,0.00810499902853796,0.0,0.4441087613293052,0.036902151696458385,0.5227618252285818,0.01564130434100913,0.12946469672724126,0.49821499404997993,0.07237715803452893,0.0010445122931068695,0.8534041342689136,0.03114186851211076,0.4061861040218133,0.791747888239116,0.08727569331158236,0.0,0.01195754345357436,0.08578263578532797,0.0
22,2020/10/5,0.005113399459896417,0.004480598457433857,0.00017407955435634094,0.8120950323974077,0.5054661058476526,0.000440268610281333,0.8928571428571672,0.007824333167531311,0.19022165246120187,0.0073187934951252295,0.5151283340412438,0.5153015123817399,0.5439140408879293,0.006772255825898993,0.5482351215665549,0.5924012621457022,0.019083969465648852,0.18929034115445512,0.08765898934341697,0.21438549987462838,0.0,0.0612838803542985,0.005376087443352048,0.042126862369697614,0.0,0.13583805317896924,0.01247346008527796,0.025009131914220106,0.024285375132051402,0.023175661282888626,0.004648600720828063,0.09112224108325664,0.30590602196003547,0.5899280575539567,0.0,0.10009109345364924,0.005927677632372027,0.03683863271689769,0.34541792547834854,0.15645323126091643,0.6190017344382347,0.043798471745030154,0.1805212740305575,0.5113050376834588,0.11155378486055767,0.0010445122931068695,0.7843732220747199,0.08477508650519039,0.5054661058476526,0.8320337881741393,0.13866231647634564,0.04086727989487571,0.012831301243704019,0.1320815673484459,0.0580229312183258
23,2020/10/6,0.005115450642509262,0.0035279272185140542,0.00014506629529695107,0.8257739380849536,0.5958344017624717,0.00043522197329965914,0.8928571428571672,0.0062724423437516275,0.2429908704252724,0.006708153178624887,0.5968139698170123,0.5515257378987395,0.5378348289589097,0.00589685025624484,0.4537253445190484,0.7298256790567121,0.0400763358778626,0.09903555491579097,0.19903746992093502,0.14005802915786078,0.012144188112779078,0.0553398130776857,0.03096434625514515,0.02636570306943109,0.0,0.0556076951812753,0.04376066672606516,0.014826645127590037,0.0449938299795187,0.019603922179874476,0.004749923359037431,0.0898697565741228,0.35715747118597835,0.5179856115107913,0.007276346545579689,0.05340038859383063,0.034421119771455906,0.020623244882137758,0.2900302114803626,0.17343639674458355,0.7008557989479168,0.05333023771102775,0.13932352747758614,0.5715985719952398,0.11686586985391756,0.0010445122931068695,0.8221126493457227,0.12061295106277814,0.5958344017624717,0.7972709551656916,0.10154975530179433,0.0656044678055192,0.007779602492841486,0.09540549064252346,0.09126104585387895
24,2020/10/7,0.0036102158156817166,0.001307790235148737,0.00011605303623756034,0.7217422606191501,0.7438374573579303,0.00042856041248384713,0.8839285714285552,0.004767408610651225,0.13289410217908498,0.0,0.7020036753551833,0.6521440699816266,0.6646717495445651,0.004940939993280852,0.621079969325538,0.7000784076708839,0.24045801526717564,0.12384242598723669,0.26400825025782054,0.1429594870509009,0.011895419481650515,0.09783906861769084,0.0331286695581694,0.03125400285701221,0.07739039608493374,0.04176495155017733,0.0680699688104573,0.010995707080131261,0.0,0.03804275337134948,0.002518470083051498,0.09359592538304502,0.3498601923208075,0.6690647482014387,0.0638369424562247,0.06509941470481728,0.047583840050314165,0.019753053423933846,0.36455186304128906,0.17265598870266452,0.8886890359235705,0.05159182408784624,0.19749008088734987,0.5152717175723917,0.14940239043824688,0.0010445122931068695,0.8095960553764456,0.10281759762728637,0.7438374573579303,0.7430149447693299,0.1447797716150081,0.0760840998685941,0.009087013099914693,0.1404044522049488,0.07965680191829438
25,2020/10/8,0.00600466785050241,0.002475651502845025,0.00013055966576725527,0.7325413966882648,0.61752429641424,0.0004253305648155743,0.8839285714285552,0.007841153661621303,0.11261847144468734,0.0028691086961895595,0.6307546613732307,0.624564182730835,0.6540263814857297,0.007448533178885719,0.6796286042913875,0.6250071465325024,0.10877862595419849,0.13454248836428193,0.23375730491577862,0.19654690690260415,0.04126275111020013,0.05614826168233177,0.036128777755621455,0.03657531246952587,0.0,0.0830906037026132,0.046817558466544236,0.02248141442271149,0.04171021502324604,0.022981725669239766,0.003330191677001257,0.09231972842098204,0.32247834685944216,0.7482014388489209,0.02472310818257835,0.06883706811532413,0.03855487598333095,0.032020862229507605,0.418932527693857,0.18302426697387492,0.7447699192736773,0.04720742556536853,0.2108671825335935,0.4478381594605315,0.1739707835325368,0.0010445122931068695,0.8039066944813165,0.13346515076618892,0.61752429641424,0.7599090318388564,0.1572185970636215,0.09940867279894894,0.01204277983341212,0.16146550464220022,0.1164805936991351
26,2020/10/9,0.010335099851444984,0.005685830379990667,0.00018858618388603587,0.8614110871130309,0.6631863846103243,0.00042028392783390045,0.8839285714285552,0.012777968677036067,0.18309559408773673,0.015369045614064498,0.6358819552196111,0.5856083323848524,0.6101174009850887,0.01171556639318777,0.5393351716281745,0.7472986107140815,0.032442748091603066,0.08104217647905568,0.1423169474046064,0.18282766772934056,0.015601865052390761,0.04512633806714844,0.031132672282822935,0.06034757916380738,0.0,0.07335784609342723,0.03753684786672384,0.027970699009953956,0.0666557094857862,0.008453774822420768,0.004828937885353577,0.09798913322230014,0.34853031439678106,0.60431654676259,0.009348058167767053,0.05849769249678699,0.03141712921934493,0.04814809133860913,0.2386706948640484,0.18863577241815005,0.7773031269851466,0.053760317302713995,0.22855608408777073,0.3938913129710432,0.19455511288180594,0.1095733569018158,0.6933434477526994,0.11888284725654985,0.6631863846103243,0.8606237816764128,0.19412724306688434,0.12486859395532202,0.015885548256695303,0.18477265909248253,0.11356584039201123
27,2020/10/10,0.01691703996321217,0.009906782035398229,0.0002466127020048165,0.8614110871130309,0.49716390799381904,0.0004156410218107594,0.8839285714285552,0.019590268783485798,0.17665711728785977,0.005338089611515905,0.531723776254085,0.48113645813250705,0.5424870116726266,0.017355541249931633,0.5475926373358531,0.7263967046998321,0.38167938931297707,0.11923612110743242,0.17806806462701957,0.1815739513558047,0.038221167903903425,0.07371269338112935,0.021604652524313362,0.04748335454718153,0.10187459612340827,0.04957727609261055,0.03436922606735156,0.010229837841422033,0.02285084873477513,0.014963977252616719,0.005888565372815974,0.11203519497188927,0.22942099161153923,0.6115107913669064,0.09755173179789195,0.05843274932377447,0.025017707478873358,0.026953401475348533,0.3967774420946627,0.06399345943736295,0.6314925447706331,0.031683078966560405,0.22855608408777073,0.3938913129710432,0.19455511288180594,0.1095733569018158,0.6933434477526994,0.11888284725654985,0.49716390799381904,0.8606237816764128,0.19412724306688434,0.12486859395532202,0.01775769232858998,0.18477265909248253,0.11356584039201123
28,2020/10/11,0.01741071270427688,0.00982099214457205,0.0002466127020048165,0.8614110871130309,0.35969433305184983,0.00041200744318395377,0.8839285714285552,0.021528229995426418,0.19011059289884807,0.018265236856486414,0.39515052486499136,0.343165014761459,0.4198839484515215,0.019012856950366558,0.5251613097476964,0.41153001135277734,0.05725190839694657,0.04500743726308718,0.06393949810931591,0.06422609879285024,0.021658142603443297,0.03437928437321946,0.0,0.011872233463003649,0.0,0.01637426639779241,0.010537180619493897,0.0,0.05090767419082902,0.021432035184124013,0.006531684542727036,0.11693147481266705,0.1454681852281252,0.5899280575539567,0.012976754777901205,0.022373961984485817,0.0022429208177403414,0.0011006865665001385,0.3272910372608258,0.0027871715782823436,0.48021098763052894,0.014977284178510065,0.22855608408777073,0.3938913129710432,0.19455511288180594,0.1095733569018158,0.6933434477526994,0.11888284725654985,0.35969433305184983,0.8606237816764128,0.19412724306688434,0.12486859395532202,0.02013446293609783,0.18477265909248253,0.11356584039201123
29,2020/10/12,0.01904209705527965,0.011345312955948553,0.0002321060724751211,0.8693304535637143,0.5526774722331489,0.0004035290930547372,0.8839285714285552,0.024038888982336082,0.13883935778108453,0.01008553273260903,0.5496324644816795,0.5106164041503973,0.5732153700829903,0.021204025917390845,0.6238615081300489,0.5712053273656383,0.24427480916030536,0.13986852838155556,0.20935029219663115,0.22154959343769032,0.0290051033672836,0.10705951206002626,0.02669764403343287,0.06598886206361754,0.07571674048896579,0.06771986893384183,0.05981210997401814,0.022935173387019808,0.02009132396213735,0.03196667784321537,0.004937550170859346,0.12882508692421996,0.22601104821659962,0.6546762589928057,0.0728620188424722,0.08351626024956119,0.04022683177707149,0.04662518200885413,0.34642497482376644,0.1390984429001449,0.6874799254833944,0.03192070968722002,0.25602490190490856,0.39666798889329624,0.22111553784860538,0.28310300498151975,0.7007396169163655,0.08996539792387548,0.5526774722331489,0.8700454840805723,0.2610114192495918,0.10561760840998691,0.02247286019332015,0.22868703029930026,0.09214420070207385
30,2020/10/13,0.019179258211248718,0.012190326141300542,0.00021759944294542618,0.7462203023758098,0.6663869731749328,0.0003932339536121196,0.8839285714285552,0.02311576424715872,0.10008012777185132,0.00959507455622901,0.6760703171727505,0.6475867163128639,0.6993607044059105,0.020511628661150083,0.708719943823602,0.6713520694996884,0.0896946564885496,0.11314236361019142,0.14059814369199036,0.18053515778916074,0.04339675105863079,0.08868435900648004,0.0220289665307094,0.04226635675917194,0.0,0.059227561692168626,0.03298618488908425,0.026284771117166532,0.06252219719142398,0.0392163458032363,0.0052488081487361594,0.12601755814333232,0.22335129236854667,0.7769784172661869,0.02600172170608686,0.07051960030331282,0.024546186181405714,0.03798283309246536,0.3716012084592145,0.16314244304879405,0.7554335024945932,0.03121274608717384,0.2387393410640306,0.4363347877826259,0.2084993359893761,0.28567411216455074,0.782666413806183,0.10899653979238766,0.6663869731749328,0.7595841455490575,0.24490212071778128,0.11304204993429723,0.021011956185104874,0.21154127212448914,0.11162153049365942
